,Latitude,Longitude,Mosquito_collection_year_end,IR_Test_.mortality,AFR_PPP_2015_adj_v2,X2015_-1ture_Africa_ITN.2015,X2015_-1ture_Africa_PfPR.2015,layer,cells,AFR_PPP_2015_adj_v2.1,X2015_-1ture_Africa_ITN.2015.1,X2015_-1ture_Africa_PfPR.2015.1,layer.1
572,-18.81972,49.56888,2015,100,-1,-1,-1,-1,2274334,-1,-1,-1,-1
573,-18.81972,49.56888,2015,98,-1,-1,-1,-1,2274334,-1,-1,-1,-1
574,-18.81972,49.56888,2015,99,-1,-1,-1,-1,2274334,-1,-1,-1,-1
575,-18.81972,49.56888,2015,98,-1,-1,-1,-1,2274334,-1,-1,-1,-1
576,-18.81972,49.56888,2015,100,-1,-1,-1,-1,2274334,-1,-1,-1,-1
577,-18.81972,49.56888,2015,100,-1,-1,-1,-1,2274334,-1,-1,-1,-1
2147,-18.81972,49.56888,2013,100,-1,-1,-1,-1,2274334,-1,-1,-1,-1
2148,-18.81972,49.56888,2013,100,-1,-1,-1,-1,2274334,-1,-1,-1,-1
2149,-18.81972,49.56888,2013,100,-1,-1,-1,-1,2274334,-1,-1,-1,-1
2150,-18.81972,49.56888,2013,100,-1,-1,-1,-1,2274334,-1,-1,-1,-1
2161,-18.81972,49.56888,2013,100,-1,-1,-1,-1,2274334,-1,-1,-1,-1
2162,-18.81972,49.56888,2013,100,-1,-1,-1,-1,2274334,-1,-1,-1,-1
2163,-18.81972,49.56888,2013,100,-1,-1,-1,-1,2274334,-1,-1,-1,-1
2170,-18.81972,49.56888,2013,84,-1,-1,-1,-1,2274334,-1,-1,-1,-1
2171,-18.81972,49.56888,2013,84,-1,-1,-1,-1,2274334,-1,-1,-1,-1
2172,-18.81972,49.56888,2013,84,-1,-1,-1,-1,2274334,-1,-1,-1,-1
123,-18.897367,47.528156,2016,100,464929.875,0.299083643,0.017182186,1,2277647,464929.8774,0.299083643,0.017182186,1
124,-18.897367,47.528156,2016,99,464929.875,0.299083643,0.017182186,1,2277647,464929.8774,0.299083643,0.017182186,1
125,-18.897367,47.528156,2016,100,464929.875,0.299083643,0.017182186,1,2277647,464929.8774,0.299083643,0.017182186,1
163,-18.897367,47.528156,2016,100,464929.875,0.299083643,0.017182186,1,2277647,464929.8774,0.299083643,0.017182186,1
164,-18.897367,47.528156,2016,100,464929.875,0.299083643,0.017182186,1,2277647,464929.8774,0.299083643,0.017182186,1
165,-18.897367,47.528156,2016,100,464929.875,0.299083643,0.017182186,1,2277647,464929.8774,0.299083643,0.017182186,1
166,-18.897367,47.528156,2016,95,464929.875,0.299083643,0.017182186,1,2277647,464929.8774,0.299083643,0.017182186,1
682,-19.11638,33.48333,2015,92,132627.4688,0.592259525,0.288457215,3,2285715,132627.4697,0.592259525,0.288457215,3
691,-19.11638,33.48333,2015,86,132627.4688,0.592259525,0.288457215,3,2285715,132627.4697,0.592259525,0.288457215,3
676,-19.08833,33.64861,2015,96,22276.37695,0.665704727,0.306793571,4,2285719,22276.3762,0.665704727,0.306793571,4
677,-19.08833,33.64861,2015,96,22276.37695,0.665704727,0.306793571,4,2285719,22276.3762,0.665704727,0.306793571,4
680,-19.60944,34.74305,2015,98,1550.976196,0.80171992,0.245932594,3,2305917,1550.976208,0.80171992,0.245932594,3
681,-19.60944,34.74305,2015,96.5,1550.976196,0.80171992,0.245932594,3,2305917,1550.976208,0.80171992,0.245932594,3
210,-19.803237,32.873309,2016,100,1485.619507,0.51695078,0.023840835,1,2314277,1485.619503,0.51695078,0.023840835,1
687,-19.796381,34.884486,2015,96.5,63973.64844,0.761400493,0.152520344,2,2314326,63973.64862,0.761400493,0.152520344,2
688,-19.796381,34.884486,2015,99,63973.64844,0.761400493,0.152520344,2,2314326,63973.64862,0.761400493,0.152520344,2
1241,-19.798762,46.736032,2014,100,757.5145874,0.575532224,0.016521076,1,2314610,757.514616,0.575532224,0.016521076,1
1242,-19.798762,46.736032,2014,100,757.5145874,0.575532224,0.016521076,1,2314610,757.514616,0.575532224,0.016521076,1
1243,-19.798762,46.736032,2014,100,757.5145874,0.575532224,0.016521076,1,2314610,757.514616,0.575532224,0.016521076,1
1244,-19.798762,46.736032,2014,100,757.5145874,0.575532224,0.016521076,1,2314610,757.514616,0.575532224,0.016521076,1
1245,-19.798762,46.736032,2014,97,757.5145874,0.575532224,0.016521076,1,2314610,757.514616,0.575532224,0.016521076,1
1246,-19.798762,46.736032,2014,99,757.5145874,0.575532224,0.016521076,1,2314610,757.514616,0.575532224,0.016521076,1
1267,-19.798762,46.736032,2014,97,757.5145874,0.575532224,0.016521076,1,2314610,757.514616,0.575532224,0.016521076,1
1268,-19.798762,46.736032,2014,98,757.5145874,0.575532224,0.016521076,1,2314610,757.514616,0.575532224,0.016521076,1
1269,-19.798762,46.736032,2014,100,757.5145874,0.575532224,0.016521076,1,2314610,757.514616,0.575532224,0.016521076,1
1270,-19.798762,46.736032,2014,100,757.5145874,0.575532224,0.016521076,1,2314610,757.514616,0.575532224,0.016521076,1
1271,-19.798762,46.736032,2014,89,757.5145874,0.575532224,0.016521076,1,2314610,757.514616,0.575532224,0.016521076,1
1272,-19.798762,46.736032,2014,99,757.5145874,0.575532224,0.016521076,1,2314610,757.514616,0.575532224,0.016521076,1
1273,-19.798762,46.736032,2014,95,757.5145874,0.575532224,0.016521076,1,2314610,757.514616,0.575532224,0.016521076,1
1274,-19.798762,46.736032,2014,99,757.5145874,0.575532224,0.016521076,1,2314610,757.514616,0.575532224,0.016521076,1
1174,-19.83333,46.85,2014,97,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
1175,-19.83333,46.85,2014,100,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
1176,-19.83333,46.85,2014,100,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
1177,-19.83333,46.85,2014,100,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
1178,-19.83333,46.85,2014,97,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
1201,-19.83333,46.85,2014,100,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
1202,-19.83333,46.85,2014,100,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
1203,-19.83333,46.85,2014,100,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
1204,-19.83333,46.85,2014,97,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
2129,-19.83333,46.85,2013,100,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
2130,-19.83333,46.85,2013,100,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
2131,-19.83333,46.85,2013,100,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
2132,-19.83333,46.85,2013,100,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
2164,-19.83333,46.85,2013,82,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
2165,-19.83333,46.85,2013,82,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
2166,-19.83333,46.85,2013,100,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
2167,-19.83333,46.85,2013,100,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
2168,-19.83333,46.85,2013,100,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
2169,-19.83333,46.85,2013,82,1437.464111,0.523702366,0.011441424,1,2314613,1437.46412,0.523702366,0.011441424,1
567,-20.238486,47.375551,2015,100,16681.16992,0.394285024,0.018920604,1,2331436,16681.17019,0.394285024,0.018920604,1
568,-20.238486,47.375551,2015,100,16681.16992,0.394285024,0.018920604,1,2331436,16681.17019,0.394285024,0.018920604,1
569,-20.238486,47.375551,2015,100,16681.16992,0.394285024,0.018920604,1,2331436,16681.17019,0.394285024,0.018920604,1
570,-20.238486,47.375551,2015,100,16681.16992,0.394285024,0.018920604,1,2331436,16681.17019,0.394285024,0.018920604,1
102,-20.266666,47.399998,2016,100,1566.57312,0.38722831,0.021112934,1,2333117,1566.573154,0.38722831,0.021112934,1
103,-20.266666,47.399998,2016,100,1566.57312,0.38722831,0.021112934,1,2333117,1566.573154,0.38722831,0.021112934,1
104,-20.266666,47.399998,2016,100,1566.57312,0.38722831,0.021112934,1,2333117,1566.573154,0.38722831,0.021112934,1
135,-20.266666,47.399998,2016,100,1566.57312,0.38722831,0.021112934,1,2333117,1566.573154,0.38722831,0.021112934,1
136,-20.266666,47.399998,2016,100,1566.57312,0.38722831,0.021112934,1,2333117,1566.573154,0.38722831,0.021112934,1
137,-20.266666,47.399998,2016,100,1566.57312,0.38722831,0.021112934,1,2333117,1566.573154,0.38722831,0.021112934,1
138,-20.266666,47.399998,2016,100,1566.57312,0.38722831,0.021112934,1,2333117,1566.573154,0.38722831,0.021112934,1
1171,-20.331,46.4813,2014,100,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
1172,-20.331,46.4813,2014,97,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
1173,-20.331,46.4813,2014,99,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
1229,-20.331,46.4813,2014,100,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
1230,-20.331,46.4813,2014,97,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
1231,-20.331,46.4813,2014,99,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
1232,-20.331,46.4813,2014,89,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
1233,-20.331,46.4813,2014,89,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
1234,-20.331,46.4813,2014,89,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
2123,-20.331,46.4813,2013,100,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
2124,-20.331,46.4813,2013,100,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
2125,-20.331,46.4813,2013,99,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
2126,-20.331,46.4813,2013,97,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
2127,-20.331,46.4813,2013,100,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
2128,-20.331,46.4813,2013,97,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
2189,-20.331,46.4813,2013,100,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
2190,-20.331,46.4813,2013,99,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
2191,-20.331,46.4813,2013,97,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
2192,-20.331,46.4813,2013,100,252.7327881,0.643485297,0.020543266,1,2334776,252.7327871,0.643485297,0.020543266,1
585,-20.53027,47.24333,2015,100,43971.61328,0.361693643,0.014944044,1,2343199,43971.6149,0.361693643,0.014944044,1
586,-20.53027,47.24333,2015,98,43971.61328,0.361693643,0.014944044,1,2343199,43971.6149,0.361693643,0.014944044,1
587,-20.53027,47.24333,2015,96,43971.61328,0.361693643,0.014944044,1,2343199,43971.6149,0.361693643,0.014944044,1
588,-20.53027,47.24333,2015,99,43971.61328,0.361693643,0.014944044,1,2343199,43971.6149,0.361693643,0.014944044,1
589,-20.53027,47.24333,2015,94,43971.61328,0.361693643,0.014944044,1,2343199,43971.6149,0.361693643,0.014944044,1
590,-20.53027,47.24333,2015,95,43971.61328,0.361693643,0.014944044,1,2343199,43971.6149,0.361693643,0.014944044,1
1166,-20.53027,47.24333,2014,100,43971.61328,0.361693643,0.014944044,1,2343199,43971.6149,0.361693643,0.014944044,1
1167,-20.53027,47.24333,2014,99,43971.61328,0.361693643,0.014944044,1,2343199,43971.6149,0.361693643,0.014944044,1
1168,-20.53027,47.24333,2014,100,43971.61328,0.361693643,0.014944044,1,2343199,43971.6149,0.361693643,0.014944044,1
1169,-20.53027,47.24333,2014,99,43971.61328,0.361693643,0.014944044,1,2343199,43971.6149,0.361693643,0.014944044,1
1170,-20.53027,47.24333,2014,100,43971.61328,0.361693643,0.014944044,1,2343199,43971.6149,0.361693643,0.014944044,1
1217,-20.53027,47.24333,2014,99,43971.61328,0.361693643,0.014944044,1,2343199,43971.6149,0.361693643,0.014944044,1
1218,-20.53027,47.24333,2014,100,43971.61328,0.361693643,0.014944044,1,2343199,43971.6149,0.361693643,0.014944044,1
1219,-20.53027,47.24333,2014,99,43971.61328,0.361693643,0.014944044,1,2343199,43971.6149,0.361693643,0.014944044,1
1220,-20.53027,47.24333,2014,100,43971.61328,0.361693643,0.014944044,1,2343199,43971.6149,0.361693643,0.014944044,1
105,-20.533331,47.333332,2016,100,1476.277344,0.391162833,0.023111505,1,2343202,1476.277371,0.391162833,0.023111505,1
106,-20.533331,47.333332,2016,96,1476.277344,0.391162833,0.023111505,1,2343202,1476.277371,0.391162833,0.023111505,1
107,-20.533331,47.333332,2016,99,1476.277344,0.391162833,0.023111505,1,2343202,1476.277371,0.391162833,0.023111505,1
139,-20.533331,47.333332,2016,95,1476.277344,0.391162833,0.023111505,1,2343202,1476.277371,0.391162833,0.023111505,1
140,-20.533331,47.333332,2016,99,1476.277344,0.391162833,0.023111505,1,2343202,1476.277371,0.391162833,0.023111505,1
141,-20.533331,47.333332,2016,97,1476.277344,0.391162833,0.023111505,1,2343202,1476.277371,0.391162833,0.023111505,1
142,-20.533331,47.333332,2016,100,1476.277344,0.391162833,0.023111505,1,2343202,1476.277371,0.391162833,0.023111505,1
1235,-20.533331,47.333332,2014,99,1476.277344,0.391162833,0.023111505,1,2343202,1476.277371,0.391162833,0.023111505,1
1236,-20.533331,47.333332,2014,100,1476.277344,0.391162833,0.023111505,1,2343202,1476.277371,0.391162833,0.023111505,1
1237,-20.533331,47.333332,2014,99,1476.277344,0.391162833,0.023111505,1,2343202,1476.277371,0.391162833,0.023111505,1
1259,-20.533331,47.333332,2014,100,1476.277344,0.391162833,0.023111505,1,2343202,1476.277371,0.391162833,0.023111505,1
1260,-20.533331,47.333332,2014,100,1476.277344,0.391162833,0.023111505,1,2343202,1476.277371,0.391162833,0.023111505,1
1261,-20.533331,47.333332,2014,99,1476.277344,0.391162833,0.023111505,1,2343202,1476.277371,0.391162833,0.023111505,1
1262,-20.533331,47.333332,2014,99,1476.277344,0.391162833,0.023111505,1,2343202,1476.277371,0.391162833,0.023111505,1
2117,-20.76666,47.33333,2013,100,1659.448608,0.396607296,0.027182842,1,2353288,1659.448595,0.396607296,0.027182842,1
2118,-20.76666,47.33333,2013,100,1659.448608,0.396607296,0.027182842,1,2353288,1659.448595,0.396607296,0.027182842,1
2119,-20.76666,47.33333,2013,99,1659.448608,0.396607296,0.027182842,1,2353288,1659.448595,0.396607296,0.027182842,1
2120,-20.76666,47.33333,2013,100,1659.448608,0.396607296,0.027182842,1,2353288,1659.448595,0.396607296,0.027182842,1
2121,-20.76666,47.33333,2013,100,1659.448608,0.396607296,0.027182842,1,2353288,1659.448595,0.396607296,0.027182842,1
2122,-20.76666,47.33333,2013,100,1659.448608,0.396607296,0.027182842,1,2353288,1659.448595,0.396607296,0.027182842,1
2173,-20.76666,47.33333,2013,100,1659.448608,0.396607296,0.027182842,1,2353288,1659.448595,0.396607296,0.027182842,1
2174,-20.76666,47.33333,2013,99,1659.448608,0.396607296,0.027182842,1,2353288,1659.448595,0.396607296,0.027182842,1
